AuthorID,Author,Date,Content,Attachments,Reactions
"349128716015763466","lagsterino","2024-04-19T16:45:34.2150000-04:00","Committed to University of Toronto","","🎉 (18),alphau (12),alphao (13),alphaf (13),alphat (12),💙 (8),🩵 (6)"
"490906996435058730","mars2027_","2024-04-19T23:59:57.7250000-04:00","committed to uchicago for computational and applied math (until it gets too hard and i sell out to economics :cursedmoon: )","","🎉 (29),alphau (11),alphac (12),alphah (13),alphai (12),🇨 (11),alphaa (12),alphag (12),alphao (12),➗ (9),🟰 (8),➖ (8),➕ (9),❤️ (8),cursedmoon (3)"
"193609726007836681","theyoungnerd","2024-04-20T00:09:28.6350000-04:00","Committed to Harvard with a concentration in Computer Science and a secondary in Political Science!!

**__GO CRIMSON!__** :alphah:","","🎉 (41),alphah (29),alphaa (24),alphar (22),alphav (22),🇦 (23),🇷 (22),alphad (23),💻 (17),❤️ (16),🧑‍⚖️ (15)"
"562311631871279123","azm8125","2024-04-20T01:23:07.6700000-04:00","Committed to UIUC (University of Illinois Urbana-Champaign) for Computer Science & Education with a concentration in Learning Sciences!! 🥰 💌

**GO FIGHTING ILLINI :alphai: **","","🔥 (22),alphau (15),alphai (15),🇺 (12),alphac (12),💻 (6),⌨️ (6),🗞️ (4),🎉 (8)"
"592867962625720360","jchipmunk","2024-04-20T01:53:33.2850000-04:00","Committed to the **University of California, Santa Cruz** to study Applied Physics!

It's hard to believe that these past four years are over already. It's been incredibly rough and mentally taxing, but I’ve learned so, so much. Even though this isn't the outcome I originally hoped for, I'm still happy with it and I've finally made it to a place where I feel I'll find success!

Go Banana Slugs!
💙 💛 💙 💛 💙","","🔥 (24),💙 (13),🫡 (8),🎉 (11),alphau (10),alphac (10),alphas (10),🇨 (10)"
"734804919114006631","justpianist","2024-04-20T14:10:38.3180000-04:00","Committed to UCSB for Computer Engineering!

The end of a journey, and the beginning of a new one. It’s not where I thought I’d end up four years ago, but I’d like to think I’ve also changed for the better a lot since then. I’m happy with where I’m going, and here’s to hoping for more happy days by the beach to come.  

GO GAUCHOS!! 💙 💛 :yanhugheart:","","🎉 (27),alphau (18),alphac (17),alphas (17),alphab (17),🏖️ (11),💻 (9),🛠️ (9),💙 (10),💛 (10),yanhugheart (9)"
"301770103224270851","_santee","2024-04-20T20:37:02.6520000-04:00","committed to ~~MassTech~~ MIT on a full ride!!! 🦫","","🎉 (42),alphac (25),alphaa (24),alphal (24),alphat (24),alphae (23),🇨 (23),alphah (26),fboy (17),🐐 (16),alpham (11),alphai (11),🇹 (12)"
"251840085975105537","eperduu","2024-04-20T23:13:35.1140000-04:00","Committed to USC Viterbi for Civil Engineering on the Deans Scholarship!!

It’s so cool to see my past four years transpire into this moment. Although it was stressful and mentally exhausting, I persevered through and got the results that I wanted.  As a first gen student, I am grateful to say…

FIGHT ON! 💛✌️❤️","","🎉 (35),alphau (28),alphas (28),alphac (28),✌️ (17),❤️ (15),💛 (14)"
"708966815123898418","ladymonsoon","2024-04-21T03:46:42.5700000-04:00","Committed to **Washington & Lee University** as a Bangladeshi international student! GO GENERALS!! Major undecided. 

Also a Johnson Finalist and a ""W&L Scholar,"" which is essentially a fullride scholarship same as the Johnson excluding the summer enhancement funds. Afaik, I'm the first from my country.","","alphaw (41),➕ (25),🇱 (25),🎉 (26)"
"699843671788486687","aqueerakir","2024-04-22T14:01:27.8370000-04:00","Committed to Brown University for Applied Math!
(or maybe pure Math - although in my house that's tantamount to leaving everything behind and becoming a painter)

Brown is probably the last place I expected to end up at. But we don't get what we want, we want what we get; and I'm optimistic about my four years to come! Go bears!","","🎉 (35),alphab (23),alphal (21),alphau (19),alphae (21),🐻 (15),💩 (15),🇧 (10),alphar (11),alphao (10),alphaw (10),alphan (10)"
"734311293422403636","kafkie","2024-04-22T18:16:03.6750000-04:00","committed to northeastern university for pharmacy :bcaSendingLove: 

today is such a good day - cooked on my ib english essay, got a 7 on my ib math final, and finally committed after all those arguments with my mom on which school to commit to. little me is finally fulfilling her dream of going to college on the east coast and becoming a doctor after seeing her older sister go to the east coast all those years ago! GO HUSKIES RAHHHHHHHHH :hoosky:","","alphan (35),alphae (27),alphau (27),🎉 (24),🐺 (19),💊 (18),❤️ (9),🖤 (8)"
"795102154057580555","acrobrat.","2024-04-22T22:50:02.0500000-04:00","committed to UIUC for stats! 💙 🧡","","alphau (22),alphai (20),🇺 (19),alphac (19),🎉 (13),📈 (9)"
"413887000433786900","buggabooga","2024-04-22T22:56:09.6700000-04:00","**Committed to the University of Michigan Class of 2028 for Computer Science through the College of Engineering!!!!**

Through their Sequential Undergraduate Graduate Studies (SUGS) program, I will likely be finishing my MSE in CS in 4 years!

***GOOOOO BLUEEEE*** 💙 💛 💙 💛 💙 💛 ‼️ ‼️","","alphau (31),alpham (25),alphai (24),alphac (23),alphah (23),🥶 (19),🖥️ (14),💙 (8),🎉 (7)"
"657802750888902707","sb1207","2024-04-23T01:21:42.8080000-04:00","Committed to the University of Wisconsin-Madison at the College of Letters & Science!! (Prospective majors: Computer Science & Political Science)","","alphau (23),alphaw (17),alphai (17),alphas (15),alphac (15),alphao (15),alphan (17),🇸 (15),🇮 (15),🇳 (15),🎉 (18),💻 (7),🧑‍⚖️ (7)"
"456226577798135808","Deleted User","2024-04-23T02:24:45.4670000-04:00","committed to penn for bioengineering go quakers","","🇵 (36),🇪 (31),🇳 (30),alphan (32),🎉 (17),🌾 (16),🧬 (13),🛠️ (13),🥶 (11),💙 (9),❤️ (11),peepocelebrate (8),Upenn (9)"
"723344743584759809","_a2h","2024-04-23T11:10:15.7020000-04:00","From not being sure I'd be able to get into any college, to getting into Duke and MIT, this has been a wild ride, and I never thought I'd be here today!

Committed to Worcester Polytechnic Institute (Robotics Engineering)! Go Engineers!","","🔥 (37),alphaw (36),alphap (33),alphai (32),🎉 (23),🤖 (12),🐐 (9)"
"1062105934488424529","jusqn","2024-04-23T16:27:28.0950000-04:00","Committed to UMich for Aeronautical Engineering on a full ride !!!!
Go Blue!!!!!💙💛","","alpham (31),alphai (24),alphac (23),alphah (23),🛩️ (13),🛠️ (13),🎉 (11)"
"828507658952245258","chargedlemonade","2024-04-23T18:36:31.4950000-04:00","Committed to Princeton University for Economics!!! 🤩 🤩 

I cannot underscore how grateful I am to be able to attend my dream school. This process has been so brutal, but there is light to the end of the tunnel. 

Cheers to the next four! GO TIGERS!!! 🐯 🐅","","alphap (41),alphar (37),alphai (36),alphan (36),alphac (33),alphat (35),alphao (33),🇳 (33),🐯 (20),🥳 (18),📊 (15),🐅 (17),frogcool (14),🤑 (15),stonks (15),🎉 (20)"
"1172951518186569750","lyssaeaa","2024-04-23T19:17:00.4620000-04:00","probably committed to ucsb (and my two other main ccs still since i will still be maintaining free tuition there)","","🎉 (26),alphau (18),alphac (18),alphas (18),alphab (17),alphan (9)"
"619709435899674644","ineedacoffee","2024-04-23T19:54:22.9800000-04:00","committed to the university of pennsylvania '28 for study in the wharton school!  prob concentrating in business economics & public policy with a minor in gender, sexuality and women's studies!!!!!!! GOO QUAKERS ❤️🩵

||p.s. to my fellow internationals needing aid $$$, it'll all work out in the end :heartato: keep working hard and be kind to others!||","","🙏 (30),alphap (24),alphae (24),alphan (24),🇳 (24),❤️ (11),💙 (9),🎉 (11),stonks (10)"
"228639192001806337","dayyyyyyy","2024-04-24T11:35:40.6370000-04:00","committed to harvard for cs and gov! still can’t believe it really. go crimson :)","","alphah (49),🇭 (19),🔥 (22),🎉 (19),kith (11)"
"777305603541434368","insouci4nt","2024-04-24T16:57:21.7850000-04:00","Committed to UMass- Amherst for mathematics through the commonwealth honors college! Go minutemen!","","🇦 (18),alphaa (14),🅰️ (11),🔥 (13),alphau (12),alpham (13),🇺 (11),alphas (11),🇸 (11),🎉 (11)"
"713872031703367761","chaoticneutral2187","2024-04-24T17:45:15.4330000-04:00","Committed to the University of Rochester for Epidemiology (4+1 MPH program) and International Relations w/ a minor in Archaeology!! Go Yellowjackets!!","","🎉 (22),alphau (11),alphar (11),alphao (11),alphac (10),alphah (11),🐝 (6)"
"676629173808136222","aryon.t","2024-04-24T19:20:02.3350000-04:00","Committed to Vassar College to study Political Science and likely something else as well! Go brewers!!","","alphav (27),alphaa (21),alphas (20),🇸 (20),🇦 (20),alphar (19),🏛️ (12),🍺 (8),🎉 (9)"
"476824392714682383","pulsarprincess","2024-04-25T00:52:49.0050000-04:00","Committed to harvard for astro+physics with a potential secondary in comp sci💜💜we’ll see how it turns out.","","alphah (44),🎉 (25),❤️ (13)"
"318166584214552576","spectrql","2024-04-25T02:04:17.6560000-04:00","committed to UCLA for computer science!! never wanted to admit it but it was my dream school and it feels so surreal to press the Big Button. go bruins!!","","🎉 (28),alphau (22),alphac (21),alphal (20),alphaa (22),💻 (8),🐻 (9),💙 (8),💛 (8)"
"1092969762721644605","marvelousfangirl01","2024-04-25T10:44:35.2810000-04:00","SURPRISE!!! COMMITTED TO WAKE FOREST UNIVERSITY FOR PSYCHOLOGY!!! 🎩 🎩 🖤 💛 after much deliberation i've decided to make the forest my home for the next 4 years!! this was my og idea of a dream school and i cant wait to get involved on campus. the college process is officially over and i am so so so content. it was a long and brutal process, filled with lots of ups and downs, but now it's come to a close :') GO DEACS!!! ✨✨✨","","🎉 (34),alphaw (17),alphaa (16),alphak (15),alphae (15),alphaf (15),alphao (14),alphar (15),🇪 (14),alphas (13),alphat (13),🎩 (10),🖤 (8),💛 (8),✨ (7),bigbrain (6)"
"437813284981309441","crashwy","2024-04-26T07:04:57.1960000-04:00","Committed to Washington University in St. Louis for CS…. Go bears :)","","alphaw (33),alphaa (22),alphas (20),alphah (21),alphau (20),🎉 (14),💻 (8),🐻 (8)"
"362784440566415361","bones1071","2024-04-26T18:33:53.5080000-04:00","GOOD EVENING! After many trials, tribulations, and cross-country flights I have decided to officially commit to... BOSTON CONSERVATORY AT BERKLEE! I will be majoring in voice/opera! GO JAZZ CATS!🎵 🎶 🎵","","🎉 (30),alphab (16),alphae (15),alphar (16),alphak (15),alphal (15),🇪 (15),📧 (12),🎵 (11),🐱 (9)"
"485269369669287946",".greeko","2024-04-27T13:20:52.5780000-04:00","Committing to THE Pennsylvania State University for Aerospace Engineering.WE ARE PENN STATE! GO NITTANY LIONS!","","🎉 (26),alphap (18),alphae (18),alphan (18),🇳 (13),kayalk (6)"
"579819482667548732","yujisleftpinky","2024-04-27T13:57:41.4540000-04:00","If you had told me in sophomore year that I would get into my dream school, northwestern, and turn it down, i wouldn't have believed it......however, dreams can change, and I'm happy to say the I'm committed to the University of Southern California for Biochemistry (planning on pursuing pre-engineering!) FIGHT ON ✌️ ❤️","","😍 (28),alphau (26),alphas (26),alphac (26),🎉 (9),frogcool (6)"
"782059735317741608","mathwizard1337","2024-04-27T15:30:56.6560000-04:00","Been wanting to go to UCLA since they visited my school in fourth grade, but to think I'm actually going there now is insane. Committed for bio to hopefully fulfill my other childhood dream of becoming a doctor. Go Bruins!","","❤️ (18),🎉 (16),alphau (17),alphac (17),alphal (17),alphaa (17)"
"1172951518186569750","lyssaeaa","2024-04-27T17:58:44.2580000-04:00","after contemplating over my one decision, i have decided to go to uciv as a major in the alphabets & magic department. go, uh, idk what their mascot is","","alphau (19),alphac (16),alphai (16),🪄 (14),alphas (12),alphah (13),alphaa (12),alphad (12),alphao (12),alphaw (12),🇼 (9),🇮 (11),alphaz (11),🅰️ (11),🇷 (11),🇩 (11),🎉 (6),RDJScream (2)"
"809166443856789544","annagrams15","2024-04-27T20:03:39.4330000-04:00","deferred ED but Duke liked playing hard to get bc they admitted me RD!! what a rollercoaster applying to college was, but it worked out in the end. majoring in Biomedical engineering and a minor in art! GO BLUE DEVILS!!","","alphad (28),alphau (26),alphak (26),alphae (26),🎉 (20),🇩 (7),🇺 (7),🇰 (7),🇪 (7)"
"886649013229735977","candygarchomp53","2024-04-27T20:33:10.9540000-04:00","A little late to the announcements, but after much consideration and financial aid from them I've committed to LSU. I'll be majoring in Animal Sciences, going to this school has been a long goal of mine!  Geaux Tigers!!!! 🐯","","alphal (22),alphas (20),alphau (19),🎉 (13),LSUTigers (9),🇱 (6),🇮 (7),🇻 (7),🇾 (7),🇩 (7),🇺 (6),🇳 (6),alphan (6),🇪 (5),💀 (1)"
"639844527926018048","todoroki_fuyumi","2024-04-27T21:48:39.8400000-04:00","Been a long road filled with ups and downs (many, many downs...) but officially committed to 🍚 Rice as a Biosciences (Biochemistry) major! Goooo Owls 🦉","","🎉 (23),alphar (21),alphai (21),alphac (21),alphae (21),🍚 (15),🦉 (13),rowlet (15),🧬 (9),🧪 (9),alphat (6),alphao (6),alphad (6),🇴 (5)"
"342878563411820544","carly","2024-04-28T12:09:03.9560000-04:00","### Unable to post in here?
Make sure you’re verified! You can find more info on that by running the `!verify` command in #🤖-bot-commands","","💯 (3)"
"342878563411820544","carly","2024-04-28T12:09:06.4600000-04:00","Pinned a message.","",""
"558645494474080268","psur","2024-04-28T13:32:59.1270000-04:00","Committed to Carnegie Mellon University for Electrical and Computer Engineering!! 

Thank you so much A2C community for all the wonderful memories and helpful advice during this college admission season. To the Class of 2028, I wish each and every one of you an amazing experience over the next four years and beyond. I know we will all go on and do great things in life 🫶 

GO TARTANS!!! 🍉 🐕‍🦺 🍉 🐕‍🦺 🍉  🐕‍🦺","","alphac (33),alpham (28),alphau (28),🎉 (21),🥳 (18),⭐ (16),🍉 (15),🐕‍🦺 (16)"
"786452319133892618","._mr.cat_.","2024-04-28T14:36:36.6350000-04:00","Committed to UCI  :bonk:","","sphereflush (17),alphau (17),alphac (17),alphai (17)"
"307992179043860490","liver_b","2024-04-28T15:47:24.8200000-04:00","committed to rice for cs+math (for now🤭)!!! go owls 🥰🥰🦉🦉","","🎉 (25),alphar (24),alphai (21),alphac (21),alphae (21),🍚 (13)"
"959316680100675584","kite6286","2024-04-28T18:01:41.9680000-04:00","CoMITted to MIT for mechanical engineering! Thanks so much for all the advice and support a2c! 🦫","","alpham (36),alphai (34),alphat (34),🦫 (20),🎉 (18)"
"561537203306758145","fanneisen","2024-04-28T19:44:11.8780000-04:00","Committed to Brown University for Computer Science and Pre-Med go Bears!!! 🐻🐻🐻","","🎉 (24),🥳 (15),alphab (21),alphar (20),alphao (19),alphaw (19),alphan (20),🐻 (14),💻 (12),🩺 (12),🧪 (12)"
"383776930140389386","pondw","2024-04-28T21:30:18.7120000-04:00","After much contemplation, I have decided to commit to William & Mary!! GO TRIBE 🦅 🦅","","alphaw (24),➕ (23),alpham (23),🦅 (10),🎉 (13),YIPPEE (9),😭 (2)"
"428672114736758804","mrmasonmurdock","2024-04-28T21:55:30.0890000-04:00","After much contemplation, I’ve decided to commit to Yale University for economics! Boola boola 💙🐶","","🎉 (29),🙂 (20),alphay (26),alphaa (22),alphal (22),alphae (22),💀 (16),stonks (12)"
"449443845961285633","silvy222","2024-04-28T22:25:09.1270000-04:00","finally got over my indecisiveness and COMMITTED to Stanford for polisci and probably symsys!! its been a hell of a ride and im glad to finally be able to plant some roots (pun intended) for the next four. **GO TREES! **🌲 🌲🌲","","alphas (37),alphat (27),alphaa (26),alphan (27),alphaf (26),alphao (26),alphar (27),alphad (25),🌲 (21),🎄 (17),🌳 (17),🌴 (16),🎉 (14),pepe_saber (16),a2chad (12)"
"748344021264498721","naturonic","2024-04-29T14:36:27.4050000-04:00","Committed to Boston University for Computer Engineering. Go terriers!!!","","alphab (22),alphao (20),alphas (20),alphat (21),⭕ (20),alphan (20),🎉 (15),dogekek (10),alphau (8)"
"172342198275145728","nordic.bear","2024-04-29T20:14:34.5990000-04:00","Committed to Bowdoin College, looking to study archaeology. Go Polar Bears!!! 🐻‍❄️🥶","","🎉 (22),alphab (20),alphao (20),alphaw (20),alphad (20),⭕ (20),alphai (20),alphan (22),🐻‍❄️ (9),🌨️ (1)"
"514194524554133514","peelsamazing","2024-04-29T20:27:41.1300000-04:00","Committed to New York University for Film and TV 💜 DREAMS COME TRUEE","","🎉 (22),alphan (18),alphay (18),alphau (18),📺 (9)"
